id,g1_symbol,g2_symbol,conn
433,A4GNT,C1GALT1C1,0.19195872000656014
434,A4GNT,CCL5,0.19195872000656014
435,A4GNT,CDKN1C,0.19195872000656014
436,A4GNT,CHI3L2,0.19195872000656014
437,A4GNT,CHST2,0.19195872000656014
438,A4GNT,CHST3,0.19195872000656014
439,A4GNT,CHST5,0.19195872000656014
440,A4GNT,CHST6,0.19195872000656014
441,A4GNT,CLDN18,0.19195872000656014
442,A4GNT,CYP7B1,0.19195872000656014
443,A4GNT,DAB2,0.19195872000656014
444,A4GNT,DUSP10,0.19195872000656014
445,A4GNT,EGFR,0.19195872000656014
446,A4GNT,EOGT,0.19195872000656014
447,A4GNT,EREG,0.19195872000656014
448,A4GNT,ESRP2,0.19195872000656014
449,A4GNT,EYA1,0.19195872000656014
450,A4GNT,FABP7,0.19195872000656014
451,A4GNT,FGF1,0.19195872000656014
452,A4GNT,FGF10,0.19195872000656014
453,A4GNT,FOXE3,0.19195872000656014
454,A4GNT,FUT1,0.19195872000656014
455,A4GNT,FUT2,0.19195872000656014
456,A4GNT,FUT3,0.19195872000656014
457,A4GNT,FUT6,0.19195872000656014
458,A4GNT,GAL3ST2,0.19195872000656014
459,A4GNT,GALM,0.19195872000656014
460,A4GNT,GALNT16,0.19195872000656014
461,A4GNT,GALNTL6,0.19195872000656014
462,A4GNT,GANAB,0.19195872000656014
463,A4GNT,GBGT1,0.19195872000656014
464,A4GNT,GDF5,0.19195872000656014
465,A4GNT,GLB1,0.19195872000656014
466,A4GNT,GLT6D1,0.19195872000656014
467,A4GNT,GNPDA2,0.19195872000656014
468,A4GNT,GUSB,0.19195872000656014
469,A4GNT,GXYLT2,0.19195872000656014
470,A4GNT,HMX2,0.19195872000656014
471,A4GNT,HNF1B,0.19195872000656014
472,A4GNT,HPN,0.19195872000656014
473,A4GNT,HYAL3,0.19195872000656014
474,A4GNT,HYAL4,0.19195872000656014
475,A4GNT,IDH2,0.19195872000656014
476,A4GNT,IDH3G,0.19195872000656014
477,A4GNT,KDR,0.19195872000656014
478,A4GNT,KRT4,0.19195872000656014
479,A4GNT,LCTL,0.19195872000656014
480,A4GNT,MTSS1,0.19195872000656014
481,A4GNT,MYCN,0.19195872000656014
482,A4GNT,NKX2-5,0.19195872000656014
483,A4GNT,NKX2-6,0.19195872000656014
484,A4GNT,NOG,0.19195872000656014
485,A4GNT,PAX6,0.19195872000656014
486,A4GNT,PDX1,0.19195872000656014
487,A4GNT,PGLS,0.19195872000656014
488,A4GNT,PGM1,0.19195872000656014
489,A4GNT,POMT1,0.19195872000656014
490,A4GNT,PURA,0.19195872000656014
491,A4GNT,RBPJ,0.19195872000656014
492,A4GNT,RETNLB,0.19195872000656014
493,A4GNT,RGN,0.19195872000656014
494,A4GNT,SFRP1,0.19195872000656014
495,A4GNT,SFRP2,0.19195872000656014
496,A4GNT,SLC2A2,0.19195872000656014
497,A4GNT,SLC2A3,0.19195872000656014
498,A4GNT,SLC2A4,0.19195872000656014
499,A4GNT,SLC35A1,0.19195872000656014
500,AAAS,MX2,0.3839174400131203
501,AAAS,NUP210,0.3839174400131203
502,AAAS,RGS14,0.3839174400131203
503,AAAS,APBA2,0.3042473728968298
504,AAAS,APP,0.3042473728968298
505,AAAS,ARC,0.3042473728968298
506,AAAS,ARL6IP5,0.3042473728968298
507,AAAS,CCDC66,0.3042473728968298
508,AAAS,COMT,0.3042473728968298
509,AAAS,ERCC1,0.3042473728968298
510,AAAS,GOLGA2,0.3042473728968298
511,AAAS,IDH1,0.3042473728968298
512,AAAS,KIF20A,0.3042473728968298
513,AAAS,MVP,0.3042473728968298
514,AAAS,NUP214,0.3042473728968298
515,AAAS,NUP54,0.3042473728968298
516,AAAS,PKDCC,0.3042473728968298
517,AAAS,PRICKLE1,0.3042473728968298
518,AAAS,SENP2,0.3042473728968298
519,AAAS,TTC8,0.3042473728968298
520,AAAS,ZFP36L1,0.3042473728968298
521,AAAS,ZFX,0.3042473728968298
522,AAAS,ZNF207,0.3042473728968298
523,AAAS,AAGAB,0.19195872000656014
524,AAAS,ABCB11,0.19195872000656014
525,AAAS,ACAP1,0.19195872000656014
526,AAAS,ACRBP,0.19195872000656014
527,AAAS,ACTL7A,0.19195872000656014
528,AAAS,ACTL9,0.19195872000656014
529,AAAS,ACTN4,0.19195872000656014
530,AAAS,ADAMTS9,0.19195872000656014
531,AAAS,AFTPH,0.19195872000656014
532,AAAS,AKAP8,0.19195872000656014
533,AAAS,AKTIP,0.19195872000656014
534,AAAS,ALDH3B1,0.19195872000656014
535,AAAS,ANGPTL7,0.19195872000656014
536,AAAS,ANK2,0.19195872000656014
537,AAAS,ANKRD27,0.19195872000656014
538,AAAS,ANKRD54,0.19195872000656014
539,AAAS,AP4S1,0.19195872000656014
540,AAAS,APOB,0.19195872000656014
541,AAAS,AR,0.19195872000656014
542,AAAS,ARF4,0.19195872000656014
543,AAAS,ARFGAP2,0.19195872000656014
544,AAAS,ARHGAP33,0.19195872000656014
545,AAAS,ARID5B,0.19195872000656014
546,AAAS,ARRB1,0.19195872000656014
547,AAAS,ARRB2,0.19195872000656014
548,AAAS,ARRDC3,0.19195872000656014
549,AAAS,ARRDC4,0.19195872000656014
550,AAAS,ASTL,0.19195872000656014
551,AAAS,ATAD1,0.19195872000656014
552,AAAS,ATF5,0.19195872000656014
553,AAAS,ATG16L1,0.19195872000656014
554,AAAS,ATG16L2,0.19195872000656014
555,AAAS,ATG4C,0.19195872000656014
556,AAAS,ATG7,0.19195872000656014
557,AAAS,ATM,0.19195872000656014
558,AAAS,ATOX1,0.19195872000656014
559,AAAS,ATP1A4,0.19195872000656014
560,AAAS,ATXN1L,0.19195872000656014
561,AAAS,AURKB,0.19195872000656014
562,AAAS,BCCIP,0.19195872000656014
563,AAAS,BCHE,0.19195872000656014
564,AAAS,BET1,0.19195872000656014
565,AAAS,BIRC5,0.19195872000656014
566,AAAS,BRINP2,0.19195872000656014
567,AAAS,BRINP3,0.19195872000656014
568,AAAS,CADPS,0.19195872000656014
569,AAAS,CADPS2,0.19195872000656014
570,AAAS,CAMK1,0.19195872000656014
571,AAAS,CAPN6,0.19195872000656014
572,AAAS,CAV1,0.19195872000656014
573,AAAS,CCDC22,0.19195872000656014
574,AAAS,CCDC91,0.19195872000656014
575,AAAS,CCM2,0.19195872000656014
576,AAAS,CD2AP,0.19195872000656014
577,AAAS,CD63,0.19195872000656014
578,AAAS,CDC20,0.19195872000656014
579,AAAS,CDCA8,0.19195872000656014
580,AAAS,CDKN1C,0.19195872000656014
581,AAAS,CELA1,0.19195872000656014
582,AAAS,CENPF,0.19195872000656014
583,AAAS,CHMP1B,0.19195872000656014
584,AAAS,CHMP3,0.19195872000656014
585,AAAS,CHMP4A,0.19195872000656014
586,AAAS,CHMP4C,0.19195872000656014
587,AAAS,CHP2,0.19195872000656014
