,g1_symbol,g2_symbol,conn
377832,VAMP4,AP1M1,0.5790039657058368
383588,AP1S2,AP1M1,0.989698441835993
1555,ACADM,TECR,0.4201912082140011
22890,ARAF,TECR,0.2511404985285161
24168,RHOA,TECR,0.2511404985285161
27548,ATP1A1,TECR,0.4201912082140011
29832,ATP5F1C,TECR,0.4201912082140011
44947,CANX,TECR,0.9674161375322384
50465,CCT6A,TECR,0.4201912082140011
52560,CD79A,TECR,0.1080838938865498
55561,CDC34,TECR,0.2511404985285161
62148,CFTR,TECR,0.8613238709876817
67290,CLN3,TECR,0.2511404985285161
67927,CLTC,TECR,0.4201912082140011
70807,COX15,TECR,0.4201912082140011
84074,DDOST,TECR,0.4201912082140011
88676,DLST,TECR,0.4201912082140011
91991,DSP,TECR,0.4201912082140011
92490,DUSP4,TECR,0.2511404985285161
92714,DUSP7,TECR,0.2511404985285161
94098,E2F3,TECR,0.6116250705376904
95335,ECT2,TECR,0.2511404985285161
98764,EGFR,TECR,0.2511404985285161
106210,STOM,TECR,0.1080838938865498
110287,ESR1,TECR,0.4201912082140011
112356,ESR2,TECR,0.2511404985285161
127459,FYN,TECR,0.2511404985285161
165738,HSPA8,TECR,0.4201912082140011
175542,ILK,TECR,0.5694585164122478
176318,INS,TECR,0.2511404985285161
188110,LAMP1,TECR,0.4690145199989203
205407,ATXN3,TECR,0.5694585164122478
210920,MUC1,TECR,0.1080838938865498
219694,NDUFS1,TECR,0.4201912082140011
223802,NFKB1,TECR,0.2511404985285161
226450,NOS3,TECR,0.1080838938865498
230018,NTRK1,TECR,0.2511404985285161
233481,P2RY6,TECR,0.2511404985285161
234833,PAK1,TECR,0.2511404985285161
242118,PHB1,TECR,0.2511404985285161
242645,SLC25A3,TECR,0.4201912082140011
256627,PRKCB,TECR,0.2511404985285161
258231,MAPK4,TECR,0.2511404985285161
265963,PTEN,TECR,0.6116250705376904
266608,PTK6,TECR,0.2511404985285161
266967,PTPN1,TECR,0.2511404985285161
270193,RAB1A,TECR,0.4201912082140011
278404,RNF2,TECR,0.2511404985285161
279243,RNF4,TECR,0.2511404985285161
280217,ABCE1,TECR,0.2511404985285161
289227,RPN1,TECR,0.8606552479172933
306644,SNAI1,TECR,0.2511404985285161
307385,SNRNP70,TECR,0.2511404985285161
309816,SOAT1,TECR,0.4201912082140011
314127,SSR1,TECR,0.4201912082140011
314283,SSR4,TECR,0.4201912082140011
315743,ELOVL4,TECR,0.1080838938865498
323225,TFAM,TECR,0.1080838938865498
326607,CLDN5,TECR,0.1080838938865498
330081,NR2C2,TECR,0.2511404985285161
339913,UQCRC2,TECR,0.4201912082140011
340575,VAV1,TECR,0.2511404985285161
341725,VDAC1,TECR,0.4201912082140011
341912,VDAC2,TECR,0.4201912082140011
342077,VDAC3,TECR,0.4201912082140011
344229,GET1,TECR,0.1080838938865498
345481,XRCC3,TECR,0.2511404985285161
353149,MOGS,TECR,0.4201912082140011
353219,TUBA1A,TECR,0.7769673499859245
354966,DDX39B,TECR,0.4201912082140011
357520,DPF3,TECR,0.2511404985285161
359898,UBL4A,TECR,0.2511404985285161
366406,H4C1,TECR,0.2511404985285161
370461,CUL3,TECR,0.2511404985285161
379819,RAB11A,TECR,0.4690145199989203
380462,DYRK4,TECR,0.2511404985285161
381663,KSR1,TECR,0.5915642854822054
382611,SGPL1,TECR,0.4201912082140011
385927,MAP3K14,TECR,0.2511404985285161
387029,PRC1,TECR,0.2511404985285161
390445,DYRK1B,TECR,0.2511404985285161
391215,HACD1,TECR,0.1080838938865498
391467,AURKB,TECR,0.2511404985285161
396660,RECQL4,TECR,0.2511404985285161
1557,ACADM,GFPT2,0.4201912082140011
25830,ARSA,GFPT2,0.2511404985285161
29477,ATP5F1B,GFPT2,0.4201912082140011
118649,FASN,GFPT2,0.4201912082140011
131529,GFPT1,GFPT2,0.2511404985285161
193295,LRP1,GFPT2,0.2511404985285161
210607,MTNR1A,GFPT2,0.1080838938865498
253442,PPP2R1A,GFPT2,0.4201912082140011
296311,SALL2,GFPT2,0.2511404985285161
296389,SARS1,GFPT2,0.4201912082140011
302957,SLAMF1,GFPT2,0.2511404985285161
335876,UBC,GFPT2,0.6116250705376904
344656,XPO1,GFPT2,0.4201912082140011
370495,CUL3,GFPT2,0.2511404985285161
1558,ACADM,ATP9A,0.4201912082140011
28561,ATP2B2,ATP9A,0.2511404985285161
28716,ATP2B4,ATP9A,0.4201912082140011
40878,C3AR1,ATP9A,0.2511404985285161
64862,CHRM5,ATP9A,0.1224231169187999
95884,LPAR1,ATP9A,0.5694585164122478
110383,ESR1,ATP9A,0.5694585164122478
112458,ESR2,ATP9A,0.2511404985285161
125819,FPR2,ATP9A,0.2511404985285161
260701,PSEN1,ATP9A,0.4303822456225362
303083,SLC1A5,ATP9A,0.2511404985285161
303819,SLC15A1,ATP9A,0.2511404985285161
318600,SYP,ATP9A,0.2511404985285161
378611,ABCC3,ATP9A,0.4201912082140011
404708,CTR9,ATP9A,0.2511404985285161
1562,ACADM,AASS,0.4201912082140011
15673,APEX1,AASS,0.2511404985285161
29846,ATP5F1C,AASS,0.4201912082140011
30230,ATP5PB,AASS,0.4201912082140011
32126,AUH,AASS,0.4690145199989203
78899,CTNNB1,AASS,0.4201912082140011
146571,HADHA,AASS,0.4201912082140011
167669,HSP90AA1,AASS,0.4201912082140011
168503,HSP90AB1,AASS,0.4201912082140011
169145,HSPD1,AASS,0.4690145199989203
170857,MRPL58,AASS,0.2511404985285161
201142,MDH2,AASS,0.4690145199989203
212213,MYC,AASS,0.2511404985285161
233501,P2RY6,AASS,0.2511404985285161
233736,P4HA1,AASS,0.4201912082140011
239365,PDK1,AASS,0.4690145199989203
301567,SHMT2,AASS,0.4201912082140011
313812,SSBP1,AASS,0.4690145199989203
322956,TERF2,AASS,0.2511404985285161
341268,VCP,AASS,0.4201912082140011
341927,VDAC2,AASS,0.4201912082140011
358689,GATD3,AASS,0.4690145199989203
419506,LRPPRC,AASS,0.4201912082140011
420151,BCAP31,AASS,0.4201912082140011
1564,ACADM,AHSA1,0.4201912082140011
2090,ACLY,AHSA1,0.2511404985285161
8695,AGL,AHSA1,0.2511404985285161
9911,AKT1,AHSA1,0.2511404985285161
11246,ALDOA,AHSA1,0.2511404985285161
13235,SLC25A6,AHSA1,0.2511404985285161
17251,BIRC3,AHSA1,0.2511404985285161
20036,APP,AHSA1,0.6116250705376904
23435,ARF1,AHSA1,0.4201912082140011
26307,ASNS,AHSA1,0.4201912082140011
27374,ATOH1,AHSA1,0.2511404985285161
27564,ATP1A1,AHSA1,0.2511404985285161
29854,ATP5F1C,AHSA1,0.4201912082140011
34054,CCND1,AHSA1,0.2511404985285161
50492,CCT6A,AHSA1,0.4201912082140011
50912,CD247,AHSA1,0.6116250705376904
56577,CDH1,AHSA1,0.4690145199989203
59078,CDK9,AHSA1,0.2511404985285161
62227,CFTR,AHSA1,0.9897552427058508
65422,CIRBP,AHSA1,0.2511404985285161
66295,CLCN1,AHSA1,0.2511404985285161
75264,CSNK1A1,AHSA1,0.2511404985285161
84610,DDX3X,AHSA1,0.2511404985285161
96503,EEF1A1,AHSA1,0.2511404985285161
97112,EEF1D,AHSA1,0.4303822456225362
98870,EGFR,AHSA1,0.6929026069252143
100488,EIF4B,AHSA1,0.2511404985285161
100620,EIF4E,AHSA1,0.4201912082140011
104700,ENO1,AHSA1,0.2511404985285161
107047,EPRS1,AHSA1,0.4201912082140011
115276,EWSR1,AHSA1,0.4690145199989203
118664,FASN,AHSA1,0.7408118799902581
118888,FAU,AHSA1,0.2511404985285161
122239,FKBP4,AHSA1,0.8613238709876817
122373,FKBP5,AHSA1,0.2511404985285161
128106,XRCC6,AHSA1,0.2511404985285161
128938,GALE,AHSA1,0.4201912082140011
130492,GCH1,AHSA1,0.6917692752888969
131536,GFPT1,AHSA1,0.4201912082140011
141091,GSR,AHSA1,0.4201912082140011
142627,GTF3C2,AHSA1,0.2511404985285161
151988,HLA-B,AHSA1,0.5747820684033044
154666,HNRNPA1,AHSA1,0.2511404985285161
155120,HNRNPA2B1,AHSA1,0.2511404985285161
156841,HNRNPH1,AHSA1,0.2511404985285161
158075,HNRNPK,AHSA1,0.2511404985285161
160152,HNRNPU,AHSA1,0.2511404985285161
163260,DNAJA1,AHSA1,0.7408118799902581
163568,HSPA1A,AHSA1,0.2511404985285161
164869,HSPA5,AHSA1,0.2511404985285161
165809,HSPA8,AHSA1,0.5694585164122478
167693,HSP90AA1,AHSA1,0.9999999998083252
168527,HSP90AB1,AHSA1,0.9999999989771792
169166,HSPD1,AHSA1,0.2511404985285161
169653,HSPE1,AHSA1,0.4201912082140011
170441,IARS1,AHSA1,0.4201912082140011
171626,IDH3G,AHSA1,0.4201912082140011
173272,IGHG2,AHSA1,0.2511404985285161
175885,IMPDH2,AHSA1,0.2511404985285161
177405,IRF3,AHSA1,0.2511404985285161
178792,EIF6,AHSA1,0.5747820684033044
180310,JUN,AHSA1,0.5747820684033044
183368,KPNB1,AHSA1,0.2511404985285161
183909,KPNA4,AHSA1,0.4201912082140011
189641,LDHA,AHSA1,0.2511404985285161
189817,LDHB,AHSA1,0.7408118799902581
197344,MAPT,AHSA1,0.2511404985285161
199128,MCM2,AHSA1,0.2511404985285161
200358,MCM7,AHSA1,0.2511404985285161
213391,MYH2,AHSA1,0.2511404985285161
223831,NFKB1,AHSA1,0.4849947661924665
230190,NTRK1,AHSA1,0.2511404985285161
241480,PGD,AHSA1,0.4201912082140011
242207,PHB1,AHSA1,0.2511404985285161
243773,PIK3R1,AHSA1,0.2511404985285161
245993,PLK1,AHSA1,0.2511404985285161
251092,PPID,AHSA1,0.2511404985285161
251423,PPM1G,AHSA1,0.2511404985285161
254534,PPP5C,AHSA1,0.2511404985285161
256065,PRKAR1A,AHSA1,0.2511404985285161
257141,PKN2,AHSA1,0.2511404985285161
257661,PRKDC,AHSA1,0.2511404985285161
259604,PRNP,AHSA1,0.2511404985285161
263673,PSMC4,AHSA1,0.4201912082140011
264341,PSMD2,AHSA1,0.2511404985285161
264517,PSMD3,AHSA1,0.2511404985285161
270216,RAB1A,AHSA1,0.4201912082140011
271069,RABIF,AHSA1,0.4201912082140011
271944,RAD23B,AHSA1,0.4201912082140011
282516,RPL6,AHSA1,0.2511404985285161
283485,RPL9,AHSA1,0.2511404985285161
284033,RPL11,AHSA1,0.2511404985285161
284455,RPL13,AHSA1,0.2511404985285161
284861,RPL17,AHSA1,0.2511404985285161
285836,RPL22,AHSA1,0.2511404985285161
287388,RPL31,AHSA1,0.2511404985285161
288154,RPL38,AHSA1,0.2511404985285161
289638,RPS2,AHSA1,0.2511404985285161
289903,RPS3,AHSA1,0.2511404985285161
290148,RPS3A,AHSA1,0.2511404985285161
290372,RPS4X,AHSA1,0.2511404985285161
291519,RPS7,AHSA1,0.2511404985285161
292129,RPS10,AHSA1,0.2511404985285161
292286,RPS11,AHSA1,0.2511404985285161
292561,RPS13,AHSA1,0.2511404985285161
292742,RPS14,AHSA1,0.2511404985285161
292922,RPS15,AHSA1,0.2511404985285161
293058,RPS15A,AHSA1,0.2511404985285161
293221,RPS16,AHSA1,0.2511404985285161
293492,RPS18,AHSA1,0.2511404985285161
293775,RPS20,AHSA1,0.2511404985285161
293975,RPS23,AHSA1,0.2511404985285161
294210,RPS25,AHSA1,0.2511404985285161
298790,SEC13,AHSA1,0.4201912082140011
299332,SFPQ,AHSA1,0.2511404985285161
306691,SNAI1,AHSA1,0.2511404985285161
312858,SRPK1,AHSA1,0.2511404985285161
314758,STAT1,AHSA1,0.4201912082140011
324048,TFRC,AHSA1,0.2511404985285161
326391,TMPO,AHSA1,0.2511404985285161
327514,TOP2A,AHSA1,0.2511404985285161
330190,NR2C2,AHSA1,0.2511404985285161
332099,CCT3,AHSA1,0.2511404985285161
333528,TTC4,AHSA1,0.2511404985285161
334128,TUBB2A,AHSA1,0.2511404985285161
336562,UBA1,AHSA1,0.4201912082140011
339047,UBTF,AHSA1,0.2511404985285161
342841,VIM,AHSA1,0.2511404985285161
343579,EIF4H,AHSA1,0.4201912082140011
345673,XRCC5,AHSA1,0.2511404985285161
352436,ZYX,AHSA1,0.4201912082140011
354994,DDX39B,AHSA1,0.4201912082140011
356488,CUL5,AHSA1,0.2511404985285161
357522,DPF3,AHSA1,0.2511404985285161
359019,CLTCL1,AHSA1,0.4201912082140011
359502,RBM10,AHSA1,0.2511404985285161
363054,H2BC21,AHSA1,0.4201912082140011
369422,STK24,AHSA1,0.5747820684033044
370559,CUL3,AHSA1,0.2511404985285161
377136,EIF3A,AHSA1,0.2511404985285161
377238,EIF3B,AHSA1,0.2511404985285161
377558,EIF3G,AHSA1,0.2511404985285161
381127,IQGAP1,AHSA1,0.2511404985285161
386289,UBE2M,AHSA1,0.2511404985285161
389998,ARHGEF1,AHSA1,0.2511404985285161
394946,EFTUD2,AHSA1,0.2511404985285161
395511,RPL23,AHSA1,0.2511404985285161
396770,RECQL4,AHSA1,0.2511404985285161
403031,RBM39,AHSA1,0.2511404985285161
403311,PRDX6,AHSA1,0.2511404985285161
407937,BCLAF1,AHSA1,0.2511404985285161
408739,CKAP5,AHSA1,0.2511404985285161
410183,TRIM14,AHSA1,0.4690145199989203
411708,POM121,AHSA1,0.2511404985285161
414277,GFPT2,AHSA1,0.4201912082140011
414686,THRAP3,AHSA1,0.2511404985285161
417131,DNM1L,AHSA1,0.4201912082140011
417426,HUWE1,AHSA1,0.2511404985285161
421001,TRIM28,AHSA1,0.2511404985285161
422889,DDX39A,AHSA1,0.8606552479172933
424808,BET1,AHSA1,0.4690145199989203
427138,RACK1,AHSA1,0.2511404985285161
427714,PRMT5,AHSA1,0.2511404985285161
434338,CCT4,AHSA1,0.2511404985285161
434481,CCT2,AHSA1,0.2511404985285161
1565,ACADM,CCT6B,0.4201912082140011
3941,ACTC1,CCT6B,0.4690145199989203
4737,ACTL6A,CCT6B,0.5694585164122478
29860,ATP5F1C,CCT6B,0.4201912082140011
30848,ATP6V1B1,CCT6B,0.2511404985285161
41646,MPPED1,CCT6B,0.2511404985285161
50495,CCT6A,CCT6B,0.4201912082140011
67969,CLTC,CCT6B,0.4201912082140011
81162,CYP27A1,CCT6B,0.4201912082140011
89301,DNASE1L2,CCT6B,0.2511404985285161
89766,DYNC1I2,CCT6B,0.4690145199989203
100489,EIF4B,CCT6B,0.4201912082140011
118495,FARSA,CCT6B,0.2511404985285161
118666,FASN,CCT6B,0.4201912082140011
134319,GNB2,CCT6B,0.2511404985285161
149077,HDAC1,CCT6B,0.2511404985285161
163262,DNAJA1,CCT6B,0.4201912082140011
171548,IDH3A,CCT6B,0.4201912082140011
183912,KPNA4,CCT6B,0.4201912082140011
189643,LDHA,CCT6B,0.4201912082140011
189819,LDHB,CCT6B,0.4201912082140011
199135,MCM2,CCT6B,0.2511404985285161
212288,MYC,CCT6B,0.2511404985285161
232010,ODF1,CCT6B,0.2511404985285161
240145,PEX7,CCT6B,0.5694585164122478
253977,PPP2R2C,CCT6B,0.7769673499859245
258883,MAPK10,CCT6B,0.5694585164122478
263327,PSMC2,CCT6B,0.4201912082140011
267730,PTPN11,CCT6B,0.2511404985285161
281587,RPE65,CCT6B,0.2511404985285161
301402,FBXW4,CCT6B,0.5694585164122478
316809,STRN,CCT6B,0.2511404985285161
321971,TCP1,CCT6B,0.8606552479172933
332103,CCT3,CCT6B,0.96056712577212
333237,EIPR1,CCT6B,0.5694585164122478
334130,TUBB2A,CCT6B,0.5694585164122478
336752,UBE2A,CCT6B,0.2511404985285161
339928,UQCRC2,CCT6B,0.4201912082140011
353270,TUBA1A,CCT6B,0.4690145199989203
357679,GAN,CCT6B,0.2511404985285161
359022,CLTCL1,CCT6B,0.4201912082140011
380970,DCAF5,CCT6B,0.5694585164122478
388530,MTMR6,CCT6B,0.2511404985285161
390899,BUB3,CCT6B,0.2511404985285161
392352,MAGI1,CCT6B,0.5915642854822054
396780,RECQL4,CCT6B,0.2511404985285161
419315,ACTR1B,CCT6B,0.2511404985285161
422237,TXNDC9,CCT6B,0.7408118799902581
423560,DCAF7,CCT6B,0.2511404985285161
426414,TUBA1B,CCT6B,0.2511404985285161
434173,CCT7,CCT6B,0.4201912082140011
434340,CCT4,CCT6B,0.8606552479172933
434485,CCT2,CCT6B,0.8606552479172933
435115,AHSA1,CCT6B,0.4201912082140011
435473,HEXIM1,CCT6B,0.2511404985285161
437739,GNB5,CCT6B,0.2511404985285161
1566,ACADM,USP20,0.2511404985285161
6808,ADRB1,USP20,0.2511404985285161
7043,ADRB2,USP20,0.5694585164122478
10195,ALAS1,USP20,0.1080838938865498
14410,APBA2,USP20,0.6533727623227178
23208,TRIM23,USP20,0.147265801868792
25713,ARRB2,USP20,0.2511404985285161
25987,ASCL1,USP20,0.1080838938865498
31293,ATP6V1G2,USP20,0.1080838938865498
31807,ATR,USP20,0.2511404985285161
43019,CALM1,USP20,0.2511404985285161
43274,CALM2,USP20,0.5915642854822054
43475,CALM3,USP20,0.5915642854822054
77661,CTAG1B,USP20,0.1080838938865498
78930,CTNNB1,USP20,0.2511404985285161
87379,DIO2,USP20,0.2511404985285161
105788,EPAS1,USP20,0.1080838938865498
119681,FECH,USP20,0.2511404985285161
150782,HIF1A,USP20,0.4201912082140011
176947,EIF3E,USP20,0.2511404985285161
191870,LMNA,USP20,0.1080838938865498
196190,MAGEA11,USP20,0.1080838938865498
200697,MDFI,USP20,0.147265801868792
203403,MEOX2,USP20,0.1080838938865498
214290,MYO1A,USP20,0.2511404985285161
214394,MYO1C,USP20,0.2511404985285161
245113,PLA2G2A,USP20,0.6833518434193775
245701,PLEC,USP20,0.2511404985285161
246004,PLK1,USP20,0.2511404985285161
255756,PRKACA,USP20,0.6833518434193775
258406,MAPK6,USP20,0.4201912082140011
264830,PSMD7,USP20,0.2511404985285161
265135,PSMD11,USP20,0.2511404985285161
265249,PSMD12,USP20,0.2511404985285161
271528,RAD17,USP20,0.7408118799902581
277026,RFC2,USP20,0.2511404985285161
277108,RFC3,USP20,0.2511404985285161
277199,RFC4,USP20,0.2511404985285161
306701,SNAI1,USP20,0.2511404985285161
327174,TNNI1,USP20,0.1080838938865498
331260,TRAF2,USP20,0.2511404985285161
331832,TRAF6,USP20,0.5694585164122478
335952,UBC,USP20,0.980615335675026
339223,UCHL3,USP20,0.2511404985285161
342364,VHL,USP20,0.5790039657058368
353624,BRPF1,USP20,0.1080838938865498
357372,CDK2AP1,USP20,0.1080838938865498
369021,ULK1,USP20,0.4201912082140011
377321,EIF3C,USP20,0.2511404985285161
379433,RIPK1,USP20,0.4201912082140011
383877,HERC2,USP20,0.9996652834332672
391801,VAPB,USP20,0.7928858285628397
391961,VAPA,USP20,0.6533727623227178
399034,HAND2,USP20,0.1080838938865498
402782,GTF2IRD1,USP20,0.1080838938865498
407311,CCP110,USP20,0.2511404985285161
410953,PSMD6,USP20,0.2511404985285161
414450,USP15,USP20,0.6833518434193775
414895,NUP153,USP20,0.2511404985285161
421524,ATP6AP2,USP20,0.2511404985285161
424236,SPRY2,USP20,0.1080838938865498
429128,ECI2,USP20,0.2511404985285161
433330,AGR2,USP20,0.1080838938865498
434058,MRPL28,USP20,0.1080838938865498
440647,ARID5A,USP20,0.1080838938865498
1568,ACADM,STRAP,0.4201912082140011
2168,ACO1,STRAP,0.4201912082140011
17301,BIRC3,STRAP,0.2511404985285161
33250,BARD1,STRAP,0.2511404985285161
36244,BMI1,STRAP,0.2511404985285161
38177,BRCA1,STRAP,0.2511404985285161
39002,ZFP36L2,STRAP,0.2511404985285161
45810,CAPZA1,STRAP,0.4201912082140011
46031,CAPZA2,STRAP,0.4201912082140011
49773,CCND2,STRAP,0.2511404985285161
55603,CDC34,STRAP,0.2511404985285161
62266,CFTR,STRAP,0.8613238709876817
74221,CS,STRAP,0.4201912082140011
79335,CTPS1,STRAP,0.4201912082140011
82241,DAZL,STRAP,0.4690145199989203
82852,ECI1,STRAP,0.4201912082140011
84622,DDX3X,STRAP,0.4690145199989203
88013,DLD,STRAP,0.4201912082140011
95427,ECT2,STRAP,0.2511404985285161
98906,EGFR,STRAP,0.2511404985285161
105538,EP300,STRAP,0.5694585164122478
116291,EZH2,STRAP,0.2511404985285161
120411,FGF11,STRAP,0.2511404985285161
124492,FMR1,STRAP,0.4690145199989203
126909,FUS,STRAP,0.2511404985285161
131735,GH1,STRAP,0.2511404985285161
135942,GPC1,STRAP,0.2511404985285161
140560,GSK3B,STRAP,0.5694585164122478
148282,HTT,STRAP,0.3233796633819616
149099,HDAC1,STRAP,0.2511404985285161
152003,HLA-B,STRAP,0.5747820684033044
154690,HNRNPA1,STRAP,0.2511404985285161
162912,HSF1,STRAP,0.2511404985285161
170323,HUS1,STRAP,0.5747820684033044
180371,JUN,STRAP,0.5747820684033044
194940,SMAD2,STRAP,0.2511404985285161
195213,SMAD3,STRAP,0.2511404985285161
195549,SMAD6,STRAP,0.2511404985285161
195600,SMAD7,STRAP,0.5694585164122478
207858,MOV10,STRAP,0.2511404985285161
224628,NFX1,STRAP,0.2511404985285161
225412,NME1,STRAP,0.8443381470418498
225533,NME2,STRAP,0.5747820684033044
226410,NOS2,STRAP,0.2511404985285161
226983,NOTCH3,STRAP,0.2511404985285161
230261,NTRK1,STRAP,0.2511404985285161
231696,OAT,STRAP,0.4201912082140011
233531,P2RY6,STRAP,0.2511404985285161
236086,PC,STRAP,0.2511404985285161
239711,PDPK1,STRAP,0.2511404985285161
242245,PHB1,STRAP,0.2511404985285161
245435,PLCG1,STRAP,0.4201912082140011
254771,PPT1,STRAP,0.2511404985285161
255433,PRKAB1,STRAP,0.5747820684033044
259618,PRNP,STRAP,0.2511404985285161
265733,PTCH1,STRAP,0.2511404985285161
266034,PTEN,STRAP,0.6116250705376904
267631,PTPN9,STRAP,0.2511404985285161
276309,UPF1,STRAP,0.4690145199989203
280240,ABCE1,STRAP,0.2511404985285161
285841,RPL22,STRAP,0.4201912082140011
286335,RPL24,STRAP,0.4201912082140011
294561,RPS27A,STRAP,0.4201912082140011
300710,SGTA,STRAP,0.2511404985285161
305782,SMN1,STRAP,0.999902179555136
305971,SMN2,STRAP,0.9990066235678036
306401,SUMO2,STRAP,0.6116250705376904
307478,SNRNP70,STRAP,0.2511404985285161
308226,SNRPB,STRAP,0.6116250705376904
308784,SNRPD2,STRAP,0.6116250705376904
308919,SNRPD3,STRAP,0.6116250705376904
309069,SNRPE,STRAP,0.6116250705376904
310984,SP1,STRAP,0.2511404985285161
315983,NEK4,STRAP,0.2511404985285161
317746,SUPT6H,STRAP,0.2511404985285161
324311,TGFBR1,STRAP,0.9607781857188982
324387,TGFBR2,STRAP,0.5694585164122478
328506,TP53BP1,STRAP,0.2511404985285161
331847,TRAF6,STRAP,0.5747820684033044
332607,TSN,STRAP,0.2511404985285161
333111,TSNAX,STRAP,0.2511404985285161
340906,VCAM1,STRAP,0.8606552479172933
344752,XPO1,STRAP,0.2511404985285161
352779,CSDE1,STRAP,0.9321542310697496
353288,TUBA1A,STRAP,0.6116250705376904
357001,FXR1,STRAP,0.4690145199989203
357374,CDK2AP1,STRAP,0.2511404985285161
360715,AXIN1,STRAP,0.2511404985285161
370602,CUL3,STRAP,0.4849947661924665
372616,OFD1,STRAP,0.2511404985285161
372798,GEMIN2,STRAP,0.5694585164122478
379166,GBF1,STRAP,0.4690145199989203
384550,TOP3B,STRAP,0.4690145199989203
386313,UBE2M,STRAP,0.2511404985285161
394998,EFTUD2,STRAP,0.2511404985285161
396836,RECQL4,STRAP,0.2511404985285161
400817,NPEPPS,STRAP,0.4201912082140011
404483,IKBKE,STRAP,0.5747820684033044
406296,PUM1,STRAP,0.4690145199989203
410200,TRIM14,STRAP,0.4690145199989203
413043,KIF14,STRAP,0.2511404985285161
416106,HDAC5,STRAP,0.2511404985285161
417443,HUWE1,STRAP,0.2511404985285161
420509,G3BP1,STRAP,0.2511404985285161
425190,EIF1B,STRAP,0.5747820684033044
426596,TUBB3,STRAP,0.6116250705376904
430342,NXF1,STRAP,0.2511404985285161
433349,AGR2,STRAP,0.4690145199989203
434181,CCT7,STRAP,0.4690145199989203
434495,CCT2,STRAP,0.4690145199989203
436575,IGF2BP1,STRAP,0.4690145199989203
436776,IGF2BP2,STRAP,0.4690145199989203
437290,CELF1,STRAP,0.4690145199989203
441766,RNPS1,STRAP,0.2511404985285161
444030,COPS5,STRAP,0.7878713927199943
445929,WWP2,STRAP,0.2511404985285161
448658,PTP4A3,STRAP,0.5747820684033044
1569,ACADM,SEC63,0.4201912082140011
2607,ACP3,SEC63,0.2511404985285161
17309,BIRC3,SEC63,0.2511404985285161
45013,CANX,SEC63,0.4690145199989203
55605,CDC34,SEC63,0.2511404985285161
60079,CDKN3,SEC63,0.2511404985285161
84096,DDOST,SEC63,0.4201912082140011
92645,DUSP6,SEC63,0.2511404985285161
92833,DUSP9,SEC63,0.2511404985285161
94426,GPR183,SEC63,0.2511404985285161
108940,ERN1,SEC63,0.4201912082140011
110554,ESR1,SEC63,0.2511404985285161
112658,ESR2,SEC63,0.2511404985285161
139092,NR3C1,SEC63,0.4690145199989203
152005,HLA-B,SEC63,0.5747820684033044
164903,HSPA5,SEC63,0.6116250705376904
170009,HTR2C,SEC63,0.2511404985285161
177274,IRF1,SEC63,0.2511404985285161
183916,KPNA4,SEC63,0.4201912082140011
188152,LAMP1,SEC63,0.4690145199989203
196036,MAGEA6,SEC63,0.5747820684033044
198518,MCC,SEC63,0.5747820684033044
201701,MDM2,SEC63,0.4303822456225362
203413,MEOX2,SEC63,0.1080838938865498
208977,ABCC1,SEC63,0.4201912082140011
227434,NPHP1,SEC63,0.4690145199989203
230268,NTRK1,SEC63,0.2511404985285161
233533,P2RY6,SEC63,0.2511404985285161
267017,PTPN1,SEC63,0.4690145199989203
277767,RFX3,SEC63,0.2511404985285161
279386,RNF4,SEC63,0.2511404985285161
290576,RPS5,SEC63,0.4201912082140011
324391,TGFBR2,SEC63,0.2511404985285161
329862,TPTE,SEC63,0.5694585164122478
330247,NR2C2,SEC63,0.2511404985285161
350358,TRIM25,SEC63,0.2511404985285161
355507,ST7,SEC63,0.4690145199989203
372617,OFD1,SEC63,0.4690145199989203
376309,SKAP1,SEC63,0.2511404985285161
406111,EMC2,SEC63,0.2511404985285161
409284,CTIF,SEC63,0.4690145199989203
424820,BET1,SEC63,0.4690145199989203
442662,SEC61B,SEC63,0.4690145199989203
448660,PTP4A3,SEC63,0.5747820684033044
1570,ACADM,NCBP2,0.5915642854822054
5718,ADAR,NCBP2,0.5915642854822054
6549,PARP1,NCBP2,0.5915642854822054
13247,SLC25A6,NCBP2,0.5915642854822054
13710,ANXA2,NCBP2,0.5915642854822054
36252,BMI1,NCBP2,0.2511404985285161
41032,C4BPA,NCBP2,0.6116250705376904
42528,CAD,NCBP2,0.5915642854822054
45024,CANX,NCBP2,0.937675821201237
48856,SERPINH1,NCBP2,0.5915642854822054
48976,CBR1,NCBP2,0.2511404985285161
54248,CDC5L,NCBP2,0.5915642854822054
62281,CFTR,NCBP2,0.2511404985285161
74816,CSF1,NCBP2,0.6116250705376904
75274,CSNK1A1,NCBP2,0.5915642854822054
79769,CUX1,NCBP2,0.6116250705376904
84990,DDX5,NCBP2,0.5915642854822054
86111,DHX15,NCBP2,0.5915642854822054
91584,DSC1,NCBP2,0.5915642854822054
91620,DSC2,NCBP2,0.5915642854822054
91822,DSG2,NCBP2,0.5915642854822054
97372,EEF1G,NCBP2,0.5915642854822054
97691,EEF2,NCBP2,0.5915642854822054
99887,EIF2S3,NCBP2,0.5915642854822054
100183,EIF4A1,NCBP2,0.5915642854822054
100826,EIF4G1,NCBP2,0.4303822456225362
109213,FBL,NCBP2,0.5915642854822054
110580,ESR1,NCBP2,0.2511404985285161
